item_group_id,item_name,last_modified,variations,sell_price,item_category_id,thumbnail,total_composition,is_consignment,variants,total_variants,online_status
1784,Boots Klasik Sepatu Pria,2023-07-24T08:26:00.935Z,"[{'label': 'Warna', 'values': ['Brown']}, {'label': 'Ukuran', 'values': ['EU:41-42', 'EU:43-44']}]",1000000.0000,12808.0,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/b05984a00aef29e64d444bda47b6b0b6_thumb.jpg,0,False,"[{'item_group_id': 1784, 'item_id': 3877, 'item_code': 'BOO-KLA-SEP-PRI-BROW-41-4', 'item_name': 'Boots Klasik Sepatu Pria', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Brown'}, {'label': 'Ukuran', 'value': '41-42'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/b05984a00aef29e64d444bda47b6b0b6_thumb.jpg', 'store_names': [{'store_name': 'Tokopedia - Tokopedia'}], 'sell_price': 1000000}, {'item_group_id': 1784, 'item_id': 3878, 'item_code': 'BOO-KLA-SEP-PRI-BROW-43-4', 'item_name': 'Boots Klasik Sepatu Pria', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Brown'}, {'label': 'Ukuran', 'value': '43-44'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/b05984a00aef29e64d444bda47b6b0b6_thumb.jpg', 'store_names': [{'store_name': 'Tokopedia - Tokopedia'}], 'sell_price': 1000000}]",2,"[{'channel_id': 128, 'store_id': 85692, 'store_name': 'Tokopedia - Tokopedia', 'channel_group_id': '9726984587', 'channel_url': 'https://www.tokopedia.com/sellerapi-multiwarehouse/boots-klasik-sepatu-pria', 'error_text': None, 'shop_id': '10924304'}]"
2011,Kaos Cat white,2023-07-24T08:26:00.415Z,,50000.0000,,https://file-service.jb-assets-alpha.sg-sin1.upcloudobjects.com/images/yuzagylismw50oreabjexg/fe742d5d-9062-4988-8830-c09118a6d701.jpg,0,False,"[{'item_group_id': 2011, 'item_id': 4244, 'item_code': 'WHITECATKAOS', 'item_name': 'Kaos Cat white', 'is_bundle': False, 'variation_values': None, 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://file-service.jb-assets-alpha.sg-sin1.upcloudobjects.com/images/yuzagylismw50oreabjexg/fe742d5d-9062-4988-8830-c09118a6d701_thumb.jpg', 'store_names': [{'store_name': 'Tokopedia - Tokopedia'}], 'sell_price': 50000}]",1,"[{'channel_id': 128, 'store_id': 85692, 'store_name': 'Tokopedia - Tokopedia', 'channel_group_id': '9209802907', 'channel_url': 'https://www.tokopedia.com/sellerapi-multiwarehouse/kaos-cat-white', 'error_text': None, 'shop_id': '10924304'}]"
2010,Sepatu SK8 Low Black White,2023-07-24T08:25:59.948Z,,630000.0000,,https://file-service.jb-assets-alpha.sg-sin1.upcloudobjects.com/images/yuzagylismw50oreabjexg/1705058978978_b181f294-bde4-437e-8489-e9dda2401358.jpg,0,False,"[{'item_group_id': 2010, 'item_id': 4243, 'item_code': 'STG-SK8', 'item_name': 'Sepatu SK8 Low Black White', 'is_bundle': False, 'variation_values': None, 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://file-service.jb-assets-alpha.sg-sin1.upcloudobjects.com/images/yuzagylismw50oreabjexg/b181f294-bde4-437e-8489-e9dda2401358_thumb.jpg', 'store_names': [{'store_name': 'Tokopedia - Tokopedia'}], 'sell_price': 630000}]",1,"[{'channel_id': 128, 'store_id': 85692, 'store_name': 'Tokopedia - Tokopedia', 'channel_group_id': '9887216990', 'channel_url': 'https://www.tokopedia.com/sellerapi-multiwarehouse/sepatu-sk8-low-black-white', 'error_text': None, 'shop_id': '10924304'}]"
2001,Hijab Kain Pelangi,2023-07-24T04:21:39.151Z,[],1000.0000,,https://sg-live-01.slatic.net/original/18a0bea88d0886bec6dc4d0a52bbb7e8.jpg,0,False,"[{'item_group_id': 2001, 'item_id': 4222, 'item_code': 'hijab-are-are', 'item_name': 'Hijab Kain Pelangi', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://sg-live-01.slatic.net/original/18a0bea88d0886bec6dc4d0a52bbb7e8.jpg', 'store_names': None, 'sell_price': 1000}]",1,
2000,"Nuvo Hand Sanitizer 85ml 123, Warna Biru",2023-07-24T04:10:42.669Z,[],7500.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/10729e3795df59716c5a34514b9132c5_thumb.jpg,0,False,"[{'item_group_id': 2000, 'item_id': 4221, 'item_code': 'KS-STNU85-BLU', 'item_name': 'Nuvo Hand Sanitizer 85ml 123, Warna Biru', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/11c541548fe33f12357c9379affe4c7d_thumb.jpg', 'store_names': None, 'sell_price': 7500}]",1,
1999,"Nuvo Hand Sanitizer 85ml 123, Warna Hijau",2023-07-24T04:10:42.460Z,[],7500.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/10729e3795df59716c5a34514b9132c5_thumb.jpg,0,False,"[{'item_group_id': 1999, 'item_id': 4220, 'item_code': 'KS-STNU85-GRE', 'item_name': 'Nuvo Hand Sanitizer 85ml 123, Warna Hijau', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/4a3b000756cfd2d0c1c0d26397943343_thumb.jpg', 'store_names': None, 'sell_price': 7500}]",1,
1997,Basreng Pedas-Not Specified,2023-07-24T04:10:42.436Z,[],16000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/bd99145793e0a0b2d41187aa87e89db5_thumb.jpg,0,False,"[{'item_group_id': 1997, 'item_id': 4219, 'item_code': 'FO-BR155-PCM', 'item_name': 'Basreng Pedas-Not Specified', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/bd99145793e0a0b2d41187aa87e89db5_thumb.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1995,"Ciw.Jajanan Keripik Kaca, Rasa Dasar Asin",2023-07-24T04:10:42.020Z,[],16000.0000,,https://id-live.slatic.net/original/8b73c110cf27852913f519724d397c53.jpg,0,False,"[{'item_group_id': 1995, 'item_id': 4218, 'item_code': 'FO-KR125-KAS', 'item_name': 'Ciw.Jajanan Keripik Kaca, Rasa Dasar Asin', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/8b73c110cf27852913f519724d397c53.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1996,"Ciw.Jajanan Keripik Kaca, Rasa Dasar Pedas",2023-07-24T04:10:42.020Z,[],16000.0000,,https://id-live.slatic.net/original/8b73c110cf27852913f519724d397c53.jpg,0,False,"[{'item_group_id': 1996, 'item_id': 4217, 'item_code': 'FO-KR125-KCI', 'item_name': 'Ciw.Jajanan Keripik Kaca, Rasa Dasar Pedas', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/8b73c110cf27852913f519724d397c53.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1994,"Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Asin Jeruk",2023-07-24T04:10:41.907Z,[],13000.0000,,https://id-live.slatic.net/original/770e66a0a6d18e93dbd12981284d6a85.jpg,0,False,"[{'item_group_id': 1994, 'item_id': 4216, 'item_code': 'FO-KR125-SAJ', 'item_name': 'Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Asin Jeruk', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/770e66a0a6d18e93dbd12981284d6a85.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1993,"Ciw.Jajanan Keripik Kaca, Rasa Dasar Tawar",2023-07-24T04:10:41.904Z,[],16000.0000,,https://id-live.slatic.net/original/8b73c110cf27852913f519724d397c53.jpg,0,False,"[{'item_group_id': 1993, 'item_id': 4215, 'item_code': 'FO-KR125-KCM', 'item_name': 'Ciw.Jajanan Keripik Kaca, Rasa Dasar Tawar', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/8b73c110cf27852913f519724d397c53.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1992,Ciw.Jajanan Keripik Kulit Tahu-Asin,2023-07-24T04:10:41.863Z,[],15000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ce69d2d9729d93dc953b6c9ec388a5eb_thumb.jpg,0,False,"[{'item_group_id': 1992, 'item_id': 4214, 'item_code': 'FO-KR150-KTA', 'item_name': 'Ciw.Jajanan Keripik Kulit Tahu-Asin', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ce69d2d9729d93dc953b6c9ec388a5eb_thumb.jpg', 'store_names': None, 'sell_price': 15000}]",1,
1991,Ciw.Jajanan Keripik Kulit Tahu-Pedas,2023-07-24T04:10:41.774Z,[],15000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ce69d2d9729d93dc953b6c9ec388a5eb_thumb.jpg,0,False,"[{'item_group_id': 1991, 'item_id': 4213, 'item_code': 'FO-KR150-KTP', 'item_name': 'Ciw.Jajanan Keripik Kulit Tahu-Pedas', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ce69d2d9729d93dc953b6c9ec388a5eb_thumb.jpg', 'store_names': None, 'sell_price': 15000}]",1,
1990,"Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Bumbu Kampung",2023-07-24T04:10:41.690Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg,0,False,"[{'item_group_id': 1990, 'item_id': 4212, 'item_code': 'FO-KR125-SBK', 'item_name': 'Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Bumbu Kampung', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1989,"Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Cabe Ijo",2023-07-24T04:10:41.582Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg,0,False,"[{'item_group_id': 1989, 'item_id': 4211, 'item_code': 'FO-KR125-SCI', 'item_name': 'Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Cabe Ijo', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1988,"Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Jagung",2023-07-24T04:10:41.359Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg,0,False,"[{'item_group_id': 1988, 'item_id': 4210, 'item_code': 'FO-KR125-SJG', 'item_name': 'Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Jagung', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1987,"Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Jeruk Pedas",2023-07-24T04:10:41.266Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg,0,False,"[{'item_group_id': 1987, 'item_id': 4209, 'item_code': 'FO-KR125-SJP', 'item_name': 'Ciw.Jajanan Keripik Singkong-Bumbu Kampung, Rasa Jeruk Pedas', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/770e66a0a6d18e93dbd12981284d6a85_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1986,Ciw.Jajanan Lidi-Lidian-Asin,2023-07-24T04:10:41.190Z,[],10000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/62594f2bd7563388545b7d578245a3a5_thumb.jpg,0,False,"[{'item_group_id': 1986, 'item_id': 4208, 'item_code': 'FO-LD085-ASN', 'item_name': 'Ciw.Jajanan Lidi-Lidian-Asin', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/62594f2bd7563388545b7d578245a3a5_thumb.jpg', 'store_names': None, 'sell_price': 10000}]",1,
1985,Ciw.Jajanan Seblak Warna-Warni,2023-07-24T04:10:40.756Z,[],15000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/08e12107b22c249196f8fcb338fb67c8_thumb.jpg,0,False,"[{'item_group_id': 1985, 'item_id': 4207, 'item_code': 'FO-SB125-WAI', 'item_name': 'Ciw.Jajanan Seblak Warna-Warni', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/08e12107b22c249196f8fcb338fb67c8_thumb.jpg', 'store_names': None, 'sell_price': 15000}]",1,
1984,Ciw.Jajanan Makaroni-Rujak,2023-07-24T04:10:40.749Z,[],16000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg,0,False,"[{'item_group_id': 1984, 'item_id': 4206, 'item_code': 'FO-MK150-RJK', 'item_name': 'Ciw.Jajanan Makaroni-Rujak', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1983,Ciw.Jajanan Makaroni-Asin Jeruk,2023-07-24T04:10:40.734Z,[],16000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg,0,False,"[{'item_group_id': 1983, 'item_id': 4205, 'item_code': 'FO-MK150-ASJ', 'item_name': 'Ciw.Jajanan Makaroni-Asin Jeruk', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1982,Ciw.Jajanan Makaroni-Cabe Merah,2023-07-24T04:10:40.691Z,[],16000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg,0,False,"[{'item_group_id': 1982, 'item_id': 4204, 'item_code': 'FO-MK150-CBM', 'item_name': 'Ciw.Jajanan Makaroni-Cabe Merah', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1981,Ciw.Jajanan Lidi-Lidian-Pedas,2023-07-24T04:10:40.690Z,[],10000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/62594f2bd7563388545b7d578245a3a5_thumb.jpg,0,False,"[{'item_group_id': 1981, 'item_id': 4203, 'item_code': 'FO-LD085-PDS', 'item_name': 'Ciw.Jajanan Lidi-Lidian-Pedas', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/62594f2bd7563388545b7d578245a3a5_thumb.jpg', 'store_names': None, 'sell_price': 10000}]",1,
1980,Ciw.Jajanan Makaroni-Cabe Ijo,2023-07-24T04:10:40.615Z,[],16000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg,0,False,"[{'item_group_id': 1980, 'item_id': 4202, 'item_code': 'FO-MK150-CBI', 'item_name': 'Ciw.Jajanan Makaroni-Cabe Ijo', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1979,Ciw.Jajanan Makaroni-Cikruh Pedas,2023-07-24T04:10:40.573Z,[],16000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg,0,False,"[{'item_group_id': 1979, 'item_id': 4201, 'item_code': 'FO-MK150-CKP', 'item_name': 'Ciw.Jajanan Makaroni-Cikruh Pedas', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7bf2ce999618ba381958cef5a6d43af9_thumb.jpg', 'store_names': None, 'sell_price': 16000}]",1,
1978,Ciw.Jajanan Solondok - Cabe Ijo,2023-07-24T04:10:40.291Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/2dfb185799937f00b3d139ca73d84e79_thumb.jpg,0,False,"[{'item_group_id': 1978, 'item_id': 4200, 'item_code': 'FO-SL100-PCI', 'item_name': 'Ciw.Jajanan Solondok - Cabe Ijo', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/2dfb185799937f00b3d139ca73d84e79_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1977,Ciw.Jajanan Solondok - Asin Jeruk,2023-07-24T04:10:40.187Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ba863f747d3a42fcc109a15f09f21382_thumb.jpg,0,False,"[{'item_group_id': 1977, 'item_id': 4199, 'item_code': 'FO-SL100-ASJ', 'item_name': 'Ciw.Jajanan Solondok - Asin Jeruk', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ba863f747d3a42fcc109a15f09f21382_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1976,Ciw.Jajanan Solondok - Cabe Merah,2023-07-24T04:10:40.153Z,[],13000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/62b2c995669df05fa270d720c7980ac8_thumb.jpg,0,False,"[{'item_group_id': 1976, 'item_id': 4198, 'item_code': 'FO-SL100-PCM', 'item_name': 'Ciw.Jajanan Solondok - Cabe Merah', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/62b2c995669df05fa270d720c7980ac8_thumb.jpg', 'store_names': None, 'sell_price': 13000}]",1,
1975,Nestle Milo 3in1,2023-07-24T04:10:39.858Z,[],4500.0000,,https://id-live.slatic.net/original/a315b45693299a5dc7f425f362a2c1f4.jpg,0,False,"[{'item_group_id': 1975, 'item_id': 4197, 'item_code': 'BI-NTMO-035', 'item_name': 'Nestle Milo 3in1', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/a315b45693299a5dc7f425f362a2c1f4.jpg', 'store_names': None, 'sell_price': 4500}]",1,
1974,Sensi Earloop Surgical Face Mask 6pcs-Biru,2023-07-24T04:10:39.584Z,[],16500.0000,,https://id-live.slatic.net/original/d117128a6534894ba2f042b2ba8571ee.jpg,0,False,"[{'item_group_id': 1974, 'item_id': 4196, 'item_code': 'KS-SMSS06-BL', 'item_name': 'Sensi Earloop Surgical Face Mask 6pcs-Biru', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/d117128a6534894ba2f042b2ba8571ee.jpg', 'store_names': None, 'sell_price': 16500}]",1,
1973,Qtela BBQ 60gr,2023-07-24T04:10:39.505Z,[],4100.0000,,https://id-live.slatic.net/original/79bfc7a3c4591f33a928a84c0c387607.jpg,0,False,"[{'item_group_id': 1973, 'item_id': 4195, 'item_code': 'FI-QTBQ-060', 'item_name': 'Qtela BBQ 60gr', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/79bfc7a3c4591f33a928a84c0c387607.jpg', 'store_names': None, 'sell_price': 4100}]",1,
1972,Beng Beng Wafer Karamel Krispi Regulars,2023-07-24T04:10:39.477Z,[],3000.0000,,https://id-live.slatic.net/original/f60f60b94c3a89fcf589695849b010af.jpg,0,False,"[{'item_group_id': 1972, 'item_id': 4194, 'item_code': 'FI-BBRL-020', 'item_name': 'Beng Beng Wafer Karamel Krispi Regulars', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/f60f60b94c3a89fcf589695849b010af.jpg', 'store_names': None, 'sell_price': 3000}]",1,
1971,Sensi Earloop Surgical Face Mask 6pcs-Hijau,2023-07-24T04:10:39.469Z,[],16500.0000,,https://id-live.slatic.net/original/509eabc5c6287a3a234fafd993ddfb94.jpg,0,False,"[{'item_group_id': 1971, 'item_id': 4193, 'item_code': 'KS-SMSS06-GR', 'item_name': 'Sensi Earloop Surgical Face Mask 6pcs-Hijau', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/509eabc5c6287a3a234fafd993ddfb94.jpg', 'store_names': None, 'sell_price': 16500}]",1,
1970,Energen Chocolate,2023-07-24T04:10:39.398Z,[],1900.0000,,https://id-live.slatic.net/original/48be25c97481b51e39b512aa24755090.jpg,0,False,"[{'item_group_id': 1970, 'item_id': 4192, 'item_code': 'BI-EGCH-029', 'item_name': 'Energen Chocolate', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/48be25c97481b51e39b512aa24755090.jpg', 'store_names': None, 'sell_price': 1900}]",1,
1969,Energen Vanilla,2023-07-24T04:10:39.175Z,[],1900.0000,,https://id-live.slatic.net/original/7b0d62b1ec6cf861ee4f160d5951dea3.jpg,0,False,"[{'item_group_id': 1969, 'item_id': 4191, 'item_code': 'BI-EGVA-029', 'item_name': 'Energen Vanilla', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/7b0d62b1ec6cf861ee4f160d5951dea3.jpg', 'store_names': None, 'sell_price': 1900}]",1,
1968,Good Day Cappuccino,2023-07-24T04:10:39.046Z,[],2200.0000,7531.0,https://id-live.slatic.net/original/07fc50d9307ebe7277fa964a1254c20c.jpg,0,False,"[{'item_group_id': 1968, 'item_id': 4190, 'item_code': 'BI-GDCP-025', 'item_name': 'Good Day Cappuccino', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/07fc50d9307ebe7277fa964a1254c20c.jpg', 'store_names': None, 'sell_price': 2200}]",1,
1967,Luwak White Koffie,2023-07-24T04:10:39.019Z,[],1500.0000,7531.0,https://id-live.slatic.net/original/3a82126dcdccb23558f0ca78431c4de4.jpg,0,False,"[{'item_group_id': 1967, 'item_id': 4189, 'item_code': 'BI-LUWK-020', 'item_name': 'Luwak White Koffie', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/3ae1be9ec47652e62b945e77cbece176.jpg', 'store_names': None, 'sell_price': 1500}]",1,
1966,Pop Mie Baso Jumbo,2023-07-24T04:10:38.866Z,[],3800.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/40842c90d50027e0bad6b7f4d9d161b5_thumb.jpg,0,False,"[{'item_group_id': 1966, 'item_id': 4188, 'item_code': 'FI-PMKB-002', 'item_name': 'Pop Mie Baso Jumbo', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/e9de075ca6d5c76b735625c65c4a7b07_thumb.jpg', 'store_names': None, 'sell_price': 3800}]",1,
1965,Pop Mie Ayam Bawang Reguler Mini,2023-07-24T04:10:38.836Z,[],2700.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/6826a7ee0722c6fc26b21067afb53c9b_thumb.jpg,0,False,"[{'item_group_id': 1965, 'item_id': 4187, 'item_code': 'FI-PMKA-001', 'item_name': 'Pop Mie Ayam Bawang Reguler Mini', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/8eba11e515b5577678a19ab0b4b4cc49_thumb.jpg', 'store_names': None, 'sell_price': 2700}]",1,
